=== Simulacion de particulas ===

tiempo,x0,y0,x1,y1,x2,y2,x3,y3
66,207.873,28.9877,-1,-1,556.553,105.455,-1,-1
66.05,207.222,30.2029,-1,-1,557.482,105.049,-1,-1
66.1,206.572,31.4181,-1,-1,558.41,104.643,-1,-1
66.15,205.921,32.6333,-1,-1,559.339,104.237,-1,-1
66.2,205.27,33.8485,-1,-1,560.267,103.831,-1,-1
66.25,204.619,35.0637,-1,-1,561.196,103.425,-1,-1
66.3,203.968,36.2789,-1,-1,562.125,103.019,-1,-1
66.35,203.317,37.4941,-1,-1,563.053,102.613,-1,-1
66.4,202.666,38.7093,-1,-1,563.982,102.207,-1,-1
66.45,202.015,39.9245,-1,-1,564.91,101.801,-1,-1
66.5,201.364,41.1397,-1,-1,565.839,101.395,-1,-1
66.55,200.714,42.3549,-1,-1,566.767,100.989,-1,-1
66.6,200.063,43.5701,-1,-1,567.696,100.583,-1,-1
66.65,199.412,44.7853,-1,-1,568.625,100.177,-1,-1
66.7,198.761,46.0005,-1,-1,569.553,99.7715,-1,-1
66.75,198.11,47.2157,-1,-1,570.482,99.3655,-1,-1
66.8,197.459,48.4309,-1,-1,571.41,98.9595,-1,-1
66.85,196.808,49.6461,-1,-1,572.339,98.5535,-1,-1
66.9,196.157,50.8613,-1,-1,573.267,98.1475,-1,-1
66.95,195.507,52.0765,-1,-1,574.196,97.7415,-1,-1
67,194.856,53.2917,-1,-1,575.125,97.3355,-1,-1
67.05,194.205,54.5069,-1,-1,576.053,96.9295,-1,-1
67.1,193.554,55.7221,-1,-1,576.982,96.5235,-1,-1
67.15,192.903,56.9373,-1,-1,577.91,96.1175,-1,-1
67.2,192.252,58.1525,-1,-1,578.839,95.7115,-1,-1
67.25,191.601,59.3677,-1,-1,579.767,95.3055,-1,-1
67.3,190.95,60.5829,-1,-1,580.696,94.8995,-1,-1
67.35,190.3,61.7981,-1,-1,581.625,94.4935,-1,-1
67.4,189.649,63.0133,-1,-1,582.553,94.0875,-1,-1
67.45,188.998,64.2285,-1,-1,583.482,93.6815,-1,-1
67.5,188.347,65.4437,-1,-1,584.41,93.2755,-1,-1
67.55,187.696,66.6589,-1,-1,585.339,92.8695,-1,-1
67.6,187.045,67.8741,-1,-1,586.267,92.4635,-1,-1
67.65,186.394,69.0893,-1,-1,587.196,92.0575,-1,-1
67.7,185.743,70.3045,-1,-1,588.125,91.6515,-1,-1
67.75,185.092,71.5197,-1,-1,589.053,91.2455,-1,-1
67.8,184.442,72.7349,-1,-1,589.982,90.8395,-1,-1
67.85,183.791,73.9501,-1,-1,590.91,90.4335,-1,-1
67.9,183.14,75.1653,-1,-1,591.839,90.0275,-1,-1
67.95,182.489,76.3805,-1,-1,592.767,89.6215,-1,-1
68,181.838,77.5957,-1,-1,593.696,89.2155,-1,-1
68.05,181.187,78.8109,-1,-1,594.625,88.8095,-1,-1
68.1,180.536,80.0261,-1,-1,595.553,88.4035,-1,-1
68.15,179.885,81.2413,-1,-1,596.482,87.9975,-1,-1
68.2,179.235,82.4565,-1,-1,597.41,87.5915,-1,-1
68.25,178.584,83.6717,-1,-1,598.339,87.1855,-1,-1
68.3,177.933,84.8869,-1,-1,599.267,86.7795,-1,-1
68.35,177.282,86.1021,-1,-1,600.196,86.3735,-1,-1
68.4,176.631,87.3173,-1,-1,601.125,85.9675,-1,-1
68.45,175.98,88.5325,-1,-1,602.053,85.5615,-1,-1
68.5,175.329,89.7477,-1,-1,602.982,85.1555,-1,-1
68.55,174.678,90.9629,-1,-1,603.91,84.7495,-1,-1
68.6,174.028,92.1781,-1,-1,604.839,84.3435,-1,-1
68.65,173.377,93.3933,-1,-1,605.767,83.9375,-1,-1
68.7,172.726,94.6085,-1,-1,606.696,83.5315,-1,-1
68.75,172.075,95.8237,-1,-1,607.625,83.1255,-1,-1
68.8,171.424,97.0389,-1,-1,608.553,82.7195,-1,-1
68.85,170.773,98.2541,-1,-1,609.482,82.3135,-1,-1
68.9,170.122,99.4693,-1,-1,610.41,81.9075,-1,-1
68.95,169.471,100.684,-1,-1,611.339,81.5015,-1,-1
69,168.82,101.9,-1,-1,612.267,81.0955,-1,-1
69.05,168.17,103.115,-1,-1,613.196,80.6895,-1,-1
69.1,167.519,104.33,-1,-1,614.125,80.2835,-1,-1
69.15,166.868,105.545,-1,-1,615.053,79.8775,-1,-1
69.2,166.217,106.76,-1,-1,615.982,79.4715,-1,-1
69.25,165.566,107.976,-1,-1,616.91,79.0655,-1,-1
69.3,164.915,109.191,-1,-1,617.839,78.6595,-1,-1
69.35,164.264,110.406,-1,-1,618.767,78.2535,-1,-1
69.4,163.613,111.621,-1,-1,619.696,77.8475,-1,-1
69.45,162.963,112.836,-1,-1,620.625,77.4415,-1,-1
69.5,162.312,114.052,-1,-1,621.553,77.0355,-1,-1
69.55,161.661,115.267,-1,-1,622.482,76.6295,-1,-1
69.6,161.01,116.482,-1,-1,623.41,76.2235,-1,-1
69.65,160.359,117.697,-1,-1,624.339,75.8175,-1,-1
69.7,159.708,118.912,-1,-1,625.267,75.4115,-1,-1
69.75,159.057,120.128,-1,-1,626.196,75.0055,-1,-1
69.8,158.406,121.343,-1,-1,627.125,74.5995,-1,-1
69.85,157.756,122.558,-1,-1,628.053,74.1935,-1,-1
69.9,157.105,123.773,-1,-1,628.982,73.7875,-1,-1
69.95,156.454,124.988,-1,-1,629.91,73.3815,-1,-1
70,155.803,126.204,-1,-1,630.839,72.9755,-1,-1
70.05,155.152,127.419,-1,-1,631.767,72.5695,-1,-1
70.1,154.501,128.634,-1,-1,632.696,72.1635,-1,-1
70.15,153.85,129.849,-1,-1,633.625,71.7575,-1,-1
70.2,153.199,131.064,-1,-1,634.553,71.3515,-1,-1
70.25,152.548,132.28,-1,-1,635.482,70.9455,-1,-1
70.3,151.898,133.495,-1,-1,636.41,70.5395,-1,-1
70.35,151.247,134.71,-1,-1,637.339,70.1335,-1,-1
70.4,150.596,135.925,-1,-1,638.267,69.7275,-1,-1
70.45,149.945,137.14,-1,-1,639.196,69.3215,-1,-1
70.5,149.294,138.356,-1,-1,640.125,68.9155,-1,-1
70.55,148.643,139.571,-1,-1,641.053,68.5095,-1,-1
70.6,147.992,140.786,-1,-1,641.982,68.1035,-1,-1
70.65,147.341,142.001,-1,-1,642.91,67.6975,-1,-1
70.7,146.691,143.216,-1,-1,643.839,67.2915,-1,-1
70.75,146.04,144.432,-1,-1,644.767,66.8855,-1,-1
70.8,145.389,145.647,-1,-1,645.696,66.4795,-1,-1
70.85,144.738,146.862,-1,-1,646.625,66.0735,-1,-1
70.9,144.087,148.077,-1,-1,647.553,65.6675,-1,-1
70.95,143.436,149.292,-1,-1,648.482,65.2615,-1,-1
71,142.785,150.508,-1,-1,649.41,64.8555,-1,-1
71.05,142.134,151.723,-1,-1,650.339,64.4495,-1,-1
71.1,141.484,152.938,-1,-1,651.267,64.0435,-1,-1
71.15,140.833,154.153,-1,-1,652.196,63.6375,-1,-1
71.2,140.182,155.368,-1,-1,653.125,63.2315,-1,-1
71.25,139.531,156.584,-1,-1,654.053,62.8255,-1,-1
71.3,138.88,157.799,-1,-1,654.982,62.4195,-1,-1
71.35,138.229,159.014,-1,-1,655.91,62.0135,-1,-1
71.4,137.578,160.229,-1,-1,656.839,61.6075,-1,-1
71.45,136.927,161.444,-1,-1,657.767,61.2015,-1,-1
71.5,136.276,162.66,-1,-1,658.696,60.7955,-1,-1
71.55,135.626,163.875,-1,-1,659.625,60.3895,-1,-1
71.6,134.975,165.09,-1,-1,660.553,59.9835,-1,-1
71.65,134.324,166.305,-1,-1,661.482,59.5775,-1,-1
71.7,133.673,167.52,-1,-1,662.41,59.1715,-1,-1
71.75,133.022,168.736,-1,-1,663.339,58.7655,-1,-1
71.8,132.371,169.951,-1,-1,664.267,58.3595,-1,-1
71.85,131.72,171.166,-1,-1,665.196,57.9535,-1,-1
71.9,131.069,172.381,-1,-1,666.125,57.5475,-1,-1
71.95,130.419,173.596,-1,-1,667.053,57.1415,-1,-1
72,129.768,174.812,-1,-1,667.982,56.7355,-1,-1
72.05,129.117,176.027,-1,-1,668.91,56.3295,-1,-1
72.1,128.466,177.242,-1,-1,669.839,55.9235,-1,-1
72.15,127.815,178.457,-1,-1,670.767,55.5175,-1,-1
72.2,127.164,179.672,-1,-1,671.696,55.1115,-1,-1
72.25,126.513,180.888,-1,-1,672.625,54.7055,-1,-1
72.3,125.862,182.103,-1,-1,673.553,54.2995,-1,-1
72.35,125.212,183.318,-1,-1,674.482,53.8935,-1,-1
72.4,124.561,184.533,-1,-1,675.41,53.4875,-1,-1
72.45,123.91,185.748,-1,-1,676.339,53.0815,-1,-1
72.5,123.259,186.964,-1,-1,677.267,52.6755,-1,-1
72.55,122.608,188.179,-1,-1,678.196,52.2695,-1,-1
72.6,121.957,189.394,-1,-1,679.125,51.8635,-1,-1
72.65,121.306,190.609,-1,-1,680.053,51.4575,-1,-1
72.7,120.655,191.824,-1,-1,680.982,51.0515,-1,-1
72.75,120.004,193.04,-1,-1,681.91,50.6455,-1,-1
72.8,119.354,194.255,-1,-1,682.839,50.2395,-1,-1
72.85,118.703,195.47,-1,-1,683.767,49.8335,-1,-1
72.9,118.052,196.685,-1,-1,684.696,49.4275,-1,-1
72.95,117.401,197.9,-1,-1,685.625,49.0215,-1,-1
73,116.75,199.116,-1,-1,686.553,48.6155,-1,-1
73.05,116.099,200.331,-1,-1,687.482,48.2095,-1,-1
73.1,115.448,201.546,-1,-1,688.41,47.8035,-1,-1
73.15,114.797,202.761,-1,-1,689.339,47.3975,-1,-1
73.2,114.147,203.976,-1,-1,690.267,46.9915,-1,-1
73.25,113.496,205.192,-1,-1,691.196,46.5855,-1,-1
73.3,112.845,206.407,-1,-1,692.125,46.1795,-1,-1
73.35,112.194,207.622,-1,-1,693.053,45.7735,-1,-1
73.4,111.543,208.837,-1,-1,693.982,45.3675,-1,-1
73.45,110.892,210.052,-1,-1,694.91,44.9615,-1,-1
73.5,110.241,211.268,-1,-1,695.839,44.5555,-1,-1
73.55,109.59,212.483,-1,-1,696.767,44.1495,-1,-1
73.6,108.94,213.698,-1,-1,697.696,43.7435,-1,-1
73.65,108.289,214.913,-1,-1,698.625,43.3375,-1,-1
73.7,107.638,216.128,-1,-1,699.553,42.9315,-1,-1
73.75,106.987,217.344,-1,-1,700.482,42.5255,-1,-1
73.8,106.336,218.559,-1,-1,701.41,42.1195,-1,-1
73.85,105.685,219.774,-1,-1,702.339,41.7135,-1,-1
73.9,105.034,220.989,-1,-1,703.267,41.3075,-1,-1
73.95,104.383,222.204,-1,-1,704.196,40.9015,-1,-1
74,103.732,223.42,-1,-1,705.125,40.4955,-1,-1
74.05,103.082,224.635,-1,-1,706.053,40.0895,-1,-1
74.1,102.431,225.85,-1,-1,706.982,39.6835,-1,-1
74.15,101.78,227.065,-1,-1,707.91,39.2775,-1,-1
74.2,101.129,228.28,-1,-1,708.839,38.8715,-1,-1
74.25,100.478,229.496,-1,-1,709.767,38.4655,-1,-1
74.3,99.8272,230.711,-1,-1,710.696,38.0595,-1,-1
74.35,99.1763,231.926,-1,-1,711.625,37.6535,-1,-1
74.4,98.5254,233.141,-1,-1,712.553,37.2475,-1,-1
74.45,97.8745,234.356,-1,-1,713.482,36.8415,-1,-1
74.5,97.2237,235.572,-1,-1,714.41,36.4355,-1,-1
74.55,96.5728,236.787,-1,-1,715.339,36.0295,-1,-1
74.6,95.9219,238.002,-1,-1,716.267,35.6235,-1,-1
74.65,95.271,239.217,-1,-1,717.196,35.2175,-1,-1
74.7,94.6201,240.432,-1,-1,718.125,34.8115,-1,-1
74.75,93.9693,241.648,-1,-1,719.053,34.4055,-1,-1
74.8,93.3184,242.863,-1,-1,719.982,33.9995,-1,-1
74.85,92.6675,244.078,-1,-1,720.91,33.5935,-1,-1
74.9,92.0166,245.293,-1,-1,721.839,33.1875,-1,-1
74.95,91.3657,246.508,-1,-1,722.767,32.7815,-1,-1
75,90.7149,247.724,-1,-1,723.696,32.3755,-1,-1
75.05,90.064,248.939,-1,-1,724.625,31.9695,-1,-1
75.1,89.4131,250.154,-1,-1,725.553,31.5635,-1,-1
75.15,88.7622,251.369,-1,-1,726.482,31.1575,-1,-1
75.2,88.1113,252.584,-1,-1,727.41,30.7515,-1,-1
75.25,87.4605,253.8,-1,-1,728.339,30.3455,-1,-1
75.3,86.8096,255.015,-1,-1,729.267,29.9395,-1,-1
75.35,86.1587,256.23,-1,-1,730.196,29.5335,-1,-1
75.4,85.5078,257.445,-1,-1,731.125,29.1275,-1,-1
75.45,84.8569,258.66,-1,-1,732.053,28.7215,-1,-1
75.5,84.2061,259.876,-1,-1,732.982,28.3155,-1,-1
75.55,83.5552,261.091,-1,-1,733.91,27.9095,-1,-1
75.6,82.9043,262.306,-1,-1,734.839,27.5035,-1,-1
75.65,82.2534,263.521,-1,-1,735.767,27.0975,-1,-1
75.7,81.6025,264.736,-1,-1,736.696,26.6915,-1,-1
75.75,80.9517,265.952,-1,-1,737.625,26.2855,-1,-1
75.8,80.3008,267.167,-1,-1,738.553,25.8795,-1,-1
75.85,79.6499,268.382,-1,-1,739.482,25.4735,-1,-1
75.9,78.999,269.597,-1,-1,740.41,25.0675,-1,-1
75.95,78.3481,270.812,-1,-1,741.339,24.6615,-1,-1
76,77.6973,272.028,-1,-1,742.267,24.2555,-1,-1
76.05,77.0464,273.243,-1,-1,743.196,23.8495,-1,-1
76.1,76.3955,274.458,-1,-1,744.125,23.4435,-1,-1
76.15,75.7446,275.673,-1,-1,745.053,23.0375,-1,-1
76.2,75.0937,276.888,-1,-1,745.982,22.6315,-1,-1
76.25,74.4429,278.104,-1,-1,746.91,22.2255,-1,-1
76.3,73.792,279.319,-1,-1,747.839,21.8195,-1,-1
76.35,73.1411,280.534,-1,-1,748.767,21.4135,-1,-1
76.4,72.4902,281.749,-1,-1,749.696,21.0075,-1,-1
76.45,71.8393,282.964,-1,-1,750.625,20.6015,-1,-1
76.5,71.1885,284.18,-1,-1,751.553,20.1955,-1,-1
76.55,70.5376,285.395,-1,-1,752.482,19.7895,-1,-1
76.6,69.8867,286.61,-1,-1,753.41,19.3835,-1,-1
76.65,69.2358,287.825,-1,-1,754.339,18.9775,-1,-1
76.7,68.5849,289.04,-1,-1,755.267,18.5715,-1,-1
76.75,67.9341,290.256,-1,-1,756.196,18.1655,-1,-1
76.8,67.2832,291.471,-1,-1,757.125,17.7595,-1,-1
76.85,66.6323,292.686,-1,-1,758.053,17.3535,-1,-1
76.9,65.9814,293.901,-1,-1,758.982,16.9475,-1,-1
76.95,65.3305,295.116,-1,-1,759.91,16.5415,-1,-1
77,64.6797,296.332,-1,-1,760.839,16.1355,-1,-1
77.05,64.0288,297.547,-1,-1,761.767,16.1245,-1,-1
77.1,63.3779,298.762,-1,-1,762.696,16.5305,-1,-1
77.15,62.727,299.977,-1,-1,763.625,16.9365,-1,-1
77.2,62.0761,301.192,-1,-1,764.553,17.3425,-1,-1
77.25,61.4253,302.408,-1,-1,765.482,17.7485,-1,-1
77.3,60.7744,303.623,-1,-1,766.41,18.1545,-1,-1
77.35,60.1235,304.838,-1,-1,767.339,18.5605,-1,-1
77.4,59.4726,306.053,-1,-1,768.267,18.9665,-1,-1
77.45,58.8217,307.268,-1,-1,769.196,19.3725,-1,-1
77.5,58.1709,308.484,-1,-1,770.125,19.7785,-1,-1
77.55,57.52,309.699,-1,-1,771.053,20.1845,-1,-1
77.6,56.8691,310.914,-1,-1,771.982,20.5905,-1,-1
77.65,56.2182,312.129,-1,-1,772.91,20.9965,-1,-1
77.7,55.5673,313.344,-1,-1,773.839,21.4025,-1,-1
77.75,54.9165,314.56,-1,-1,774.767,21.8085,-1,-1
77.8,54.2656,315.775,-1,-1,775.696,22.2145,-1,-1
77.85,53.6147,316.99,-1,-1,776.625,22.6205,-1,-1
77.9,52.9638,318.205,-1,-1,777.553,23.0265,-1,-1
77.95,52.3129,319.42,-1,-1,778.482,23.4325,-1,-1
78,51.6621,320.636,-1,-1,779.41,23.8385,-1,-1
78.05,51.0112,321.851,-1,-1,780.339,24.2445,-1,-1
78.1,50.3603,323.066,-1,-1,781.267,24.6505,-1,-1
78.15,49.7094,324.281,-1,-1,782.196,25.0565,-1,-1
78.2,49.0585,325.496,-1,-1,783.125,25.4625,-1,-1
78.25,48.4077,326.712,-1,-1,783.875,25.8685,-1,-1
78.3,47.7568,327.927,-1,-1,782.947,26.2745,-1,-1
78.35,47.1059,329.142,-1,-1,782.018,26.6805,-1,-1
78.4,46.455,330.357,-1,-1,781.09,27.0865,-1,-1
78.45,45.8041,331.572,-1,-1,780.161,27.4925,-1,-1
78.5,45.1533,332.788,-1,-1,779.233,27.8985,-1,-1
78.55,44.5024,334.003,-1,-1,778.304,28.3045,-1,-1
78.6,43.8515,335.218,-1,-1,777.375,28.7105,-1,-1
78.65,43.2006,336.433,-1,-1,776.447,29.1165,-1,-1
78.7,42.5497,337.648,-1,-1,775.518,29.5225,-1,-1
78.75,41.8989,338.864,-1,-1,774.59,29.9285,-1,-1
78.8,41.248,340.079,-1,-1,773.661,30.3345,-1,-1
78.85,40.5971,341.294,-1,-1,772.733,30.7405,-1,-1
78.9,39.9462,342.509,-1,-1,771.804,31.1465,-1,-1
78.95,39.2953,343.724,-1,-1,770.875,31.5525,-1,-1
79,38.6445,344.94,-1,-1,769.947,31.9585,-1,-1
79.05,37.9936,346.155,-1,-1,769.018,32.3645,-1,-1
79.1,37.3427,347.37,-1,-1,768.09,32.7705,-1,-1
79.15,36.6918,348.585,-1,-1,767.161,33.1765,-1,-1
79.2,36.0409,349.8,-1,-1,766.233,33.5825,-1,-1
79.25,35.3901,351.016,-1,-1,765.304,33.9885,-1,-1
79.3,34.7392,352.231,-1,-1,764.375,34.3945,-1,-1
79.35,34.0883,353.446,-1,-1,763.447,34.8005,-1,-1
79.4,33.4374,354.661,-1,-1,762.518,35.2065,-1,-1
79.45,32.7865,355.876,-1,-1,761.59,35.6125,-1,-1
79.5,32.1357,357.092,-1,-1,760.661,36.0185,-1,-1
79.55,31.4848,358.307,-1,-1,759.733,36.4245,-1,-1
79.6,30.8339,359.522,-1,-1,758.804,36.8305,-1,-1
79.65,30.183,360.737,-1,-1,757.875,37.2365,-1,-1
79.7,29.5321,361.952,-1,-1,756.947,37.6425,-1,-1
79.75,28.8813,363.168,-1,-1,756.018,38.0485,-1,-1
79.8,28.2304,364.383,-1,-1,755.09,38.4545,-1,-1
79.85,27.5795,365.598,-1,-1,754.161,38.8605,-1,-1
79.9,26.9286,366.813,-1,-1,753.233,39.2665,-1,-1
79.95,26.2777,368.028,-1,-1,752.304,39.6725,-1,-1
80,25.6269,369.244,-1,-1,751.375,40.0785,-1,-1
80.05,24.976,370.459,-1,-1,750.447,40.4845,-1,-1
80.1,24.3251,371.674,-1,-1,749.518,40.8905,-1,-1
80.15,23.6742,372.889,-1,-1,748.59,41.2965,-1,-1
80.2,23.0233,374.104,-1,-1,747.661,41.7025,-1,-1
80.25,22.3725,375.32,-1,-1,746.733,42.1085,-1,-1
80.3,21.7216,376.535,-1,-1,745.804,42.5145,-1,-1
80.35,21.0707,377.75,-1,-1,744.875,42.9205,-1,-1
80.4,20.4198,378.965,-1,-1,743.947,43.3265,-1,-1
80.45,19.7689,380.18,-1,-1,743.018,43.7325,-1,-1
80.5,19.1181,381.396,-1,-1,742.09,44.1385,-1,-1
80.55,18.4672,382.611,-1,-1,741.161,44.5445,-1,-1
80.6,17.8163,383.826,-1,-1,740.233,44.9505,-1,-1
80.65,17.1654,385.041,-1,-1,739.304,45.3565,-1,-1
80.7,16.5145,386.256,-1,-1,738.375,45.7625,-1,-1
80.75,15.8637,387.472,-1,-1,737.447,46.1685,-1,-1
80.8,15.6205,388.687,-1,-1,736.518,46.5745,-1,-1
80.85,16.2714,389.902,-1,-1,735.59,46.9805,-1,-1
80.9,16.9223,391.117,-1,-1,734.661,47.3865,-1,-1
80.95,17.5731,392.332,-1,-1,733.733,47.7925,-1,-1
81,18.224,393.548,-1,-1,732.804,48.1985,-1,-1
81.05,18.8749,394.763,-1,-1,731.875,48.6045,-1,-1
81.1,19.5258,395.978,-1,-1,730.947,49.0105,-1,-1
81.15,20.1767,397.193,-1,-1,730.018,49.4165,-1,-1
81.2,20.8275,398.408,-1,-1,729.09,49.8225,-1,-1
81.25,21.4784,399.624,-1,-1,728.161,50.2285,-1,-1
81.3,22.1293,400.839,-1,-1,727.233,50.6345,-1,-1
81.35,22.7802,402.054,-1,-1,726.304,51.0405,-1,-1
81.4,23.4311,403.269,-1,-1,725.375,51.4465,-1,-1
81.45,24.0819,404.484,-1,-1,724.447,51.8525,-1,-1
81.5,24.7328,405.7,-1,-1,723.518,52.2585,-1,-1
81.55,25.3837,406.915,-1,-1,722.59,52.6645,-1,-1
81.6,26.0346,408.13,-1,-1,721.661,53.0705,-1,-1
81.65,26.6855,409.345,-1,-1,720.733,53.4765,-1,-1
81.7,27.3363,410.56,-1,-1,719.804,53.8825,-1,-1
81.75,27.9872,411.776,-1,-1,718.875,54.2885,-1,-1
81.8,28.6381,412.991,-1,-1,717.947,54.6945,-1,-1
81.85,29.289,414.206,-1,-1,717.018,55.1005,-1,-1
81.9,29.9399,415.421,-1,-1,716.09,55.5065,-1,-1
81.95,30.5907,416.636,-1,-1,715.161,55.9125,-1,-1
82,31.2416,417.852,-1,-1,714.233,56.3185,-1,-1
82.05,31.8925,419.067,-1,-1,713.304,56.7245,-1,-1
82.1,32.5434,420.282,-1,-1,712.375,57.1305,-1,-1
82.15,33.1943,421.497,-1,-1,711.447,57.5365,-1,-1
82.2,33.8451,422.712,-1,-1,710.518,57.9425,-1,-1
82.25,34.496,423.928,-1,-1,709.59,58.3485,-1,-1
82.3,35.1469,425.143,-1,-1,708.661,58.7545,-1,-1
82.35,35.7978,426.358,-1,-1,707.733,59.1605,-1,-1
82.4,36.4487,427.573,-1,-1,706.804,59.5665,-1,-1
82.45,37.0995,428.788,-1,-1,705.875,59.9725,-1,-1
82.5,37.7504,430.004,-1,-1,704.947,60.3785,-1,-1
82.55,38.4013,431.219,-1,-1,704.018,60.7845,-1,-1
82.6,39.0522,432.434,-1,-1,703.09,61.1905,-1,-1
82.65,39.7031,433.649,-1,-1,702.161,61.5965,-1,-1
82.7,40.3539,434.864,-1,-1,701.233,62.0025,-1,-1
82.75,41.0048,436.08,-1,-1,700.304,62.4085,-1,-1
82.8,41.6557,437.295,-1,-1,699.375,62.8145,-1,-1
82.85,42.3066,438.51,-1,-1,698.447,63.2205,-1,-1
82.9,42.9575,439.725,-1,-1,697.518,63.6265,-1,-1
82.95,43.6083,440.94,-1,-1,696.59,64.0325,-1,-1
83,44.2592,442.156,-1,-1,695.661,64.4385,-1,-1
83.05,44.9101,443.371,-1,-1,694.733,64.8445,-1,-1
83.1,45.561,444.586,-1,-1,693.804,65.2505,-1,-1
83.15,46.2119,445.801,-1,-1,692.875,65.6565,-1,-1
83.2,46.8627,447.016,-1,-1,691.947,66.0625,-1,-1
83.25,47.5136,448.232,-1,-1,691.018,66.4685,-1,-1
83.3,48.1645,449.447,-1,-1,690.09,66.8745,-1,-1
83.35,48.8154,450.662,-1,-1,689.161,67.2805,-1,-1
83.4,49.4663,451.877,-1,-1,688.233,67.6865,-1,-1
83.45,50.1171,453.092,-1,-1,687.304,68.0925,-1,-1
83.5,50.768,454.308,-1,-1,686.375,68.4985,-1,-1
83.55,51.4189,455.523,-1,-1,685.447,68.9045,-1,-1
83.6,52.0698,456.738,-1,-1,684.518,69.3105,-1,-1
83.65,52.7207,457.953,-1,-1,683.59,69.7165,-1,-1
83.7,53.3715,459.168,-1,-1,682.661,70.1225,-1,-1
83.75,54.0224,460.384,-1,-1,681.733,70.5285,-1,-1
83.8,54.6733,461.599,-1,-1,680.804,70.9345,-1,-1
83.85,55.3242,462.814,-1,-1,679.875,71.3405,-1,-1
83.9,55.9751,464.029,-1,-1,678.947,71.7465,-1,-1
83.95,56.6259,465.244,-1,-1,678.018,72.1525,-1,-1
84,57.2768,466.46,-1,-1,677.09,72.5585,-1,-1
84.05,57.9277,467.675,-1,-1,676.161,72.9645,-1,-1
84.1,58.5786,468.89,-1,-1,675.233,73.3705,-1,-1
84.15,59.2295,470.105,-1,-1,674.304,73.7765,-1,-1
84.2,59.8803,471.32,-1,-1,673.375,74.1825,-1,-1
84.25,60.5312,472.536,-1,-1,672.447,74.5885,-1,-1
84.3,61.1821,473.751,-1,-1,671.518,74.9945,-1,-1
84.35,61.833,474.966,-1,-1,670.59,75.4005,-1,-1
84.4,62.4839,476.181,-1,-1,669.661,75.8065,-1,-1
84.45,63.1347,477.396,-1,-1,668.733,76.2125,-1,-1
84.5,63.7856,478.612,-1,-1,667.804,76.6185,-1,-1
84.55,64.4365,479.827,-1,-1,666.875,77.0245,-1,-1
84.6,65.0874,481.042,-1,-1,665.947,77.4305,-1,-1
84.65,65.7383,482.257,-1,-1,665.018,77.8365,-1,-1
84.7,66.3891,483.472,-1,-1,664.09,78.2425,-1,-1
84.75,67.04,484.688,-1,-1,663.161,78.6485,-1,-1
84.8,67.6909,485.903,-1,-1,662.233,79.0545,-1,-1
84.85,68.3418,487.118,-1,-1,661.304,79.4605,-1,-1
84.9,68.9927,488.333,-1,-1,660.375,79.8665,-1,-1
84.95,69.6435,489.548,-1,-1,659.447,80.2725,-1,-1
85,70.2944,490.764,-1,-1,658.518,80.6785,-1,-1
85.05,70.9453,491.979,-1,-1,657.59,81.0845,-1,-1
85.1,71.5962,493.194,-1,-1,656.661,81.4905,-1,-1
85.15,72.2471,494.409,-1,-1,655.733,81.8965,-1,-1
85.2,72.8979,495.624,-1,-1,654.804,82.3025,-1,-1
85.25,73.5488,496.84,-1,-1,653.875,82.7085,-1,-1
85.3,74.1997,498.055,-1,-1,652.947,83.1145,-1,-1
85.35,74.8506,499.27,-1,-1,652.018,83.5205,-1,-1
85.4,75.5015,500.485,-1,-1,651.09,83.9265,-1,-1
85.45,76.1523,501.7,-1,-1,650.161,84.3325,-1,-1
85.5,76.8032,502.916,-1,-1,649.233,84.7385,-1,-1
85.55,77.4541,504.131,-1,-1,648.304,85.1445,-1,-1
85.6,78.105,505.346,-1,-1,647.375,85.5505,-1,-1
85.65,78.7559,506.561,-1,-1,646.447,85.9565,-1,-1
85.7,79.4067,507.776,-1,-1,645.518,86.3625,-1,-1
85.75,80.0576,508.992,-1,-1,644.59,86.7685,-1,-1
85.8,80.7085,510.207,-1,-1,643.661,87.1745,-1,-1
85.85,81.3594,511.422,-1,-1,642.733,87.5805,-1,-1
85.9,82.0103,512.637,-1,-1,641.804,87.9865,-1,-1
85.95,82.6611,513.852,-1,-1,640.875,88.3925,-1,-1
86,83.312,515.068,-1,-1,639.947,88.7985,-1,-1
86.05,83.9629,516.283,-1,-1,639.018,89.2045,-1,-1
86.1,84.6138,517.498,-1,-1,638.09,89.6105,-1,-1
86.15,85.2647,518.713,-1,-1,637.161,90.0165,-1,-1
86.2,85.9155,519.928,-1,-1,636.233,90.4225,-1,-1
86.25,86.5664,521.144,-1,-1,635.304,90.8285,-1,-1
86.3,87.2173,522.359,-1,-1,634.375,91.2345,-1,-1
86.35,87.8682,523.574,-1,-1,633.447,91.6405,-1,-1
86.4,88.5191,524.789,-1,-1,632.518,92.0465,-1,-1
86.45,89.1699,526.004,-1,-1,631.59,92.4525,-1,-1
86.5,89.8208,527.22,-1,-1,630.661,92.8585,-1,-1
86.55,90.4717,528.435,-1,-1,629.733,93.2645,-1,-1
86.6,91.1226,529.65,-1,-1,628.804,93.6705,-1,-1
86.65,91.7735,530.865,-1,-1,627.875,94.0765,-1,-1
86.7,92.4243,532.08,-1,-1,626.947,94.4825,-1,-1
